Incident ID,Date,Governorate,District,Area,Target,Main category,Sub-category,Time,Air Raids,Lat,Lng
1705,12/6/15,Saada,Razih,Al-Nadheer city,Houses,Civilian,Residential Area,unkn,unkn,15.552727,48.516388
1706,13/06/2015,Sanaa,Hamdan,Bait Ne'm,House ( belongs to a local shiekh Mohammed Dahan ),Political_Tribal,Figure,18,unkn,15.552727,48.516388
1707,13/06/2015,Sanaa,Hamdan,Al-Gharzah,Houses,Civilian,Residential Area,18,unkn,15.552727,48.516388
1708,13/06/2015,Dhamar,Dhamar City,-,The administrative base,Military_Security_Target,Military Site,14,2,14.5974341,44.38039209999999
1709,13/06/2015,Dhamar,Jahran,Ma'bar city,YEC branch,Economic_infrastructure,Private business,14,1,14.760227,44.3047285
1710,13/06/2015,Jawf,Khab Wa Al-Sha'af,Al-Aqabah ,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,15.552727,48.516388
1711,13/06/2015,Lahj,Al-Hawta,-,pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,14.4277,46.15147
1712,13/06/2015,Marib,Sirwah,"Mashijah, Al-Jafinah, Al-Zor",pro-Houthi forces,Military_Security_Target,Forces,unkn,7,15.4503332,45.0198209
1713,13/06/2015,Saada,Razih,-,House ( belongs to Ali Saleh Naser ),Political_Tribal,Figure,1,2,15.552727,48.516388
1714,13/06/2015,Saada,Haydan,Joma'ah Bin Fadhil,House  (belongs to Badruldean Al-Houthi ),Political_Tribal,Figure,16,1,16.7762818,43.4331702
1715,13/06/2015,Saada,Al-Safra'a,Dammaj,House,Civilian,Residential Area,unkn,unkn,15.11806,48.19429
1716,13/06/2015,Saada,Baqim,Al-Sha'af,Market,Civilian,Market place,unkn,unkn,17.4414109,43.4644802
1717,13/06/2015,Shabwa,Ataq,-,The Military police HQ,Military_Security_Target,Military Site,13,4,14.5295644,46.83012739999999
1718,13/06/2015,Shabwa,Ataq,-,The SSF camp,Military_Security_Target,Military Site,13,1,14.5295644,46.83012739999999
1719,13/06/2015,Taiz,Al-Taiziyah,Al-Zinoj mountain,pro-Houthi forces,Military_Security_Target,Forces,unkn,4,15.552727,48.516388
1720,14/06/2015,Capital,Bani Al-Harith,Jedor,Al-Mafzer fuel station,Economic_infrastructure,Oil & Gas,1,unkn,15.552727,48.516388
1721,14/06/2015,Capital,Al-Sab'ein,Noqom Mountain,Al-Hafa Military Camp,Military_Security_Target,Military Site,9,1,15.552727,48.516388
1722,14/06/2015,Sanaa,Bani Matar,Attan mountain,Missiles Brigade Camp,Military_Security_Target,Military Site,9,1,15.552727,48.516388
1723,14/06/2015,Amran,Al-Ashah,-,Pro-Houthi forces,Military_Security_Target,Forces,10,unkn,17.0443881,43.68908890000001
1724,14/06/2015,Hajja,Harad,Al-Majbar,Weapons Storage,Military_Security_Target,weapon storage,unkn,unkn,16.4036677,43.0631953
1725,14/06/2015,Hajja,Harad,Al-Farsh,Residential Area,Civilian,Residential Area,unkn,unkn,16.4036677,43.0631953
1726,14/06/2015,Jawf,Al-Hazm,-,115th infantry Brigade,Military_Security_Target,Military Site,unkn,unkn,16.1672432,44.7791562
1727,14/06/2015,Saada,Saqain,-,Unknown,Unknown,Unknown,unkn,unkn,15.552727,48.516388
1728,14/06/2015,Saada,Al-Dhaher,-,Unknown,Unknown,Unknown,unkn,unkn,15.552727,48.516388
1729,14/06/2015,Saada,Haydan,-,Unknown,Unknown,Unknown,unkn,unkn,16.7762818,43.4331702
1730,14/06/2015,Saada,Shada'a,-,Unknown,Unknown,Unknown,unkn,unkn,15.3694451,44.1910066
1731,14/06/2015,Taiz,Al-Taiziyah,Al-Zenoj,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,15.552727,48.516388
1734,14/06/2015,Taiz,Al-Taiziyah,Al-Ramdah neighborhood,Pro-Houthi forces,Military_Security_Target,Forces,unkn,1,15.552727,48.516388
1735,15/06/2015,Capital,Al-Sab'ein,Al-Nahdain,Presidential Palace,Military_Security_Target,Military Site,2,unkn,15.552727,48.516388
1736,15/06/2015,Capital,Al-Sab'ein,Al-Nahdain,Al-Nahdain Military Camp,Military_Security_Target,Military Site,2,unkn,15.552727,48.516388
1737,15/06/2015,Capital,Bani Al-Harith,Al-Azraqain,Pro-Houthi forces,Military_Security_Target,Forces,23,unkn,15.552727,48.516388
1738,15/06/2015,Capital,Bani Al-Harith,Jedor,Pro-Houthi forces,Military_Security_Target,Forces,23,1,15.552727,48.516388
1739,15/06/2015,Sanaa,Bani Matar,Attan mountain,Missiles Brigade Camp,Military_Security_Target,Military Site,2,unkn,15.552727,48.516388
1740,15/06/2015,Sanaa,Bani Matar,Attan ,House ( belongs to a Military command Fuad Al-Amad )  ,Political_Tribal,Figure,2,5,15.552727,48.516388
1741,15/06/2015,Sanaa,Bani Matar,Attan,House ( belongs to a Military commander Al-Qarqar ),Political_Tribal,Figure,2,unkn,15.552727,48.516388
1742,15/06/2015,Sanaa,Bani Matar,Attan,House ( belongs to pro-Houthi leader ),Political_Tribal,Figure,2,unkn,15.552727,48.516388
1743,15/06/2015,Sanaa,Bani Matar,Attan mountain,Missiles Brigade Camp,Military_Security_Target,Military Site,23,unkn,15.552727,48.516388
1744,15/06/2015,Aden,Dar Sa'ad,Al-Basatin neighborhood,Gulf corporation storage,Economic_infrastructure,Private business,unkn,1,12.8755774,44.9804165
1745,15/06/2015,Amran,Qaflah Odhr,-,Unknown,Unknown,Unknown,2,unkn,15.552727,48.516388
1746,15/06/2015,Bayda,Mukayras,Aqabah Thurah,Pro-Houthi forces,Military_Security_Target,Moving Target (weapons/fighters),unkn,1+,13.9426434,45.6787098
1747,15/06/2015,Hudaydah,Bait Al-Faqih,-,Farm,Economic_infrastructure,Farms,unkn,unkn,14.521675,43.3246373
1748,15/06/2015,Jawf,Al-Hazm,-,Unknown,Unknown,Unknown,2,unkn,16.1672432,44.7791562
1749,15/06/2015,Jawf,Al-Maton,Azzah area ,Unknown,Unknown,Unknown,unkn,unkn,15.552727,48.516388
1750,15/06/2015,Marib,Sirwah,Al-Jafinah,Pro-Houthi forces,Military_Security_Target,Forces,unkn,5,15.4503332,45.0198209
1751,15/06/2015,Saada,Baqim,Al-Masahif village,Unknown,Unknown,Unknown,unkn,2,17.4414109,43.4644802
1752,15/06/2015,Saada,Sihar,-,Unknown,Unknown,Unknown,unkn,5,15.552727,48.516388
1753,15/06/2015,Saada,Majz,-,Unknown,Unknown,Unknown,unkn,5,17.062901,43.59782
1754,15/06/2015,Saada,Razih,Rabiea'ah,Unknown,Civilian,Residential Area,unkn,unkn,15.552727,48.516388
1755,15/06/2015,Saada,Haydan,Dhwaib,Car,Civilian,Vehicle/Bus,unkn,unkn,16.7762818,43.4331702
1756,15/06/2015,Saada,Sihar,Al-Saifi,Unknown,Unknown,Unknown,unkn,10+,15.552727,48.516388
1757,15/06/2015,Saada,Saqain,Nuni,Unknown,Unknown,Unknown,unkn,10+,15.552727,48.516388
1758,15/06/2015,Taiz,Salah,Al-Hoban,Al-Jaradah Military Camp,Military_Security_Target,Military Site,14,4,15.552727,48.516388
1759,16/06/2015,Capital,Bani Al-Harith,Al-Azraqain,Unknown,Unknown,Unknown,24,unkn,15.552727,48.516388
1760,16/06/2015,Sanaa,Bani Matar,Attan mountain,Missiles Brigade Camp,Military_Security_Target,Military Site,24,unkn,15.552727,48.516388
1761,16/06/2015,Sanaa,Sanhan,Al-Sawad ,Al-Sawad Military Camp,Military_Security_Target,Military Site,24,unkn,15.552727,48.516388
1762,16/06/2015,Dhamar,Dhamar City,Al-Manzil neighborhood,House ( Bbelongs to a parliament member  Abdulaziz Jabari ),Political_Tribal,Figure,3,unkn,14.5974341,44.38039209999999
1763,16/06/2015,Hajja,Harad,-,Unknown,Unknown,Unknown,unkn,unkn,16.4036677,43.0631953
1764,16/06/2015,Hajja,Abs,-,Unknown,Unknown,Unknown,unkn,unkn,16.0001462,43.1892443
1765,16/06/2015,Jawf,Al-Hazm,-,House ( belongs to a Head of GPC branch Mansour Al-Eraqi ) ,Political_Tribal,Figure,24,unkn,16.1672432,44.7791562
1766,16/06/2015,Jawf,Al-Hazm,-,House ( belongs to commander of SSF Military Camp ) ,Political_Tribal,Figure,24,unkn,16.1672432,44.7791562
1767,16/06/2015,Lahj,Tor Al-Bahah,Khabt Al-Rejaa,Two civilians' vehicles,Civilian,Vehicle/Bus,17,unkn,20.2722739,41.441251
1768,16/06/2015,Mahwit,Al-Tawilah,Hisn Al-Makheer,Storage units ( Belongs to Facilities and maintenance),Economic_infrastructure,Private business,5,10+,15.4960415,43.73939499999999
1769,16/06/2015,Marib,Sirwah,-,Sirwah Military Airport,Military_Security_Target,Military Site,unkn,unkn,15.4503332,45.0198209
1770,16/06/2015,Marib,Sirwah,Al-Jafinah,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,15.4503332,45.0198209
1771,16/06/2015,Shabwa,Ataq,-,Ataq court,Infrastructure,Gov. Compounds,unkn,unkn,14.5295644,46.83012739999999
1772,16/06/2015,Shabwa,Ataq,-,Ataq Airport,Infrastructure,Transport,unkn,4+,14.5295644,46.83012739999999
1773,16/06/2015,Saada,Sa'ada,-,Market,Civilian,Market place,unkn,7,16.9509413,43.7477743
1774,16/06/2015,Saada,Sihar,-,Unknown,Unknown,Unknown,unkn,unkn,15.552727,48.516388
1775,16/06/2015,Taiz,Salah,Al-Mujalyah,Arwa school,Educational_facility,School,6,1,15.552727,48.516388
1776,16/06/2015,Taiz,Salah,Al-Mujalyah,Hayl house,Civilian,Residential Area,6,1,15.552727,48.516388
1777,16/06/2015,Taiz,Salah,Al-Mujalyah,Al-Ahdal house,Civilian,Residential Area,6,1,15.552727,48.516388
1778,17/06/2015,Capital,Azal,Noqom mountain,Weapons Storage,Military_Security_Target,weapon storage,5,3,15.3567529,44.1748372
1779,17/06/2015,Aden,Sayrah,Ktritar,Pro-Houthi forces,Military_Security_Target,Forces,23,unkn,15.552727,48.516388
1780,17/06/2015,Aden,Al-Tawahi,-,Pro-Houthi forces,Military_Security_Target,Forces,23,unkn,12.7693008,45.004663
1781,17/06/2015,Aden,Khor Maksar,-,Aden Airport,Infrastructure,Transport,23,unkn,12.8104929,45.0326508
1782,17/06/2015,Jawf,Al-Hazm,Al-Saiel,Pro-Houthi forces,Military_Security_Target,Moving Target (weapons/fighters),16,unkn,16.1672432,44.7791562
1783,17/06/2015,Jawf,Al-Hazm,-,School,Educational_facility,School,16,unkn,16.1672432,44.7791562
1784,17/06/2015,Jawf,Al-Hazm,Al-Shajan,Houses,Civilian,Residential Area,unkn,unkn,16.1672432,44.7791562
1785,17/06/2015,Jawf,Al-Ghayl,Al-Ardhi,Unknown,Unknown,Unknown,unkn,unkn,16.05,43.883333
1786,17/06/2015,Lahj,Al-Hawta,Al-Wadi'e,Pro-Houthi forces,Military_Security_Target,Forces,unkn,1,14.4277,46.15147
1787,17/06/2015,Mahwit,Shibam Kawkaban,Hisn Al-Makheer,Hangars,Economic_infrastructure,Private business,unkn,12+,15.4994242,43.9019362
1788,17/06/2015,Marib,Sirwah,Al-Jafinah,Pro-Houthi forces,Military_Security_Target,Moving Target (weapons/fighters),unkn,5,15.4503332,45.0198209
1789,17/06/2015,Saada,Majz,Dhahyan,Unknown,Unknown,Unknown,unkn,unkn,17.062901,43.59782
1790,17/06/2015,Saada,Majz,"Al-Ja'malah, Dhahyan, fulah",House ( belongs to Faysal Mohammed Al-Naqah ),Civilian,Residential Area,unkn,5,17.062901,43.59782
1791,17/06/2015,Saada,Monabbih,Al-Sha'al market,House,Civilian,Residential Area,unkn,1,15.552727,48.516388
1792,17/06/2015,Saada,Monabbih,Al-Sha'al market,Mosque,Civilian,Mosque,unkn,1,15.552727,48.516388
1793,17/06/2015,Saada,Monabbih,Al-Sha'al market,Store,Economic_infrastructure,Private business,unkn,1,15.552727,48.516388
1794,17/06/2015,Saada,Haydan,"Talan, Jaza'a",Unknown,Unknown,Unknown,unkn,4,16.7762818,43.4331702
1795,17/06/2015,Saada,Al-Dhaher,Al-Malaheet,Unknown,Unknown,Unknown,unkn,7,15.552727,48.516388
1796,17/06/2015,Saada,Ghamir,Al-Ghor,Unknown,Unknown,Unknown,unkn,1,15.552727,48.516388
1797,17/06/2015,Shabwa,Ataq,-,Hnishan Military Camp,Military_Security_Target,Military Site,unkn,unkn,14.5295644,46.83012739999999
1798,18/06/2015,Capital,Azal,Noqom mountain,Weapons Storage,Military_Security_Target,weapon storage,11,unkn,15.3567529,44.1748372
1799,18/06/2015,Capital,Al-Sab'ein,Al-Nahdain,Al-Nahdain Military Camp,Military_Security_Target,Military Site,11,unkn,15.552727,48.516388
1800,18/06/2015,Sanaa,Bani Matar,Attan mountain,Missiles Brigade Camp,Military_Security_Target,Military Site,11,4,15.552727,48.516388
1801,18/06/2015,Sanaa,Bani Matar,Ayban mountain,Air Defence Military Camp,Military_Security_Target,Military Site,11,unkn,15.552727,48.516388
1802,18/06/2015,Sanaa,Sanhan,Al-Sawad ,Al-Sawad Military Camp,Military_Security_Target,Military Site,24,3,15.552727,48.516388
1803,18/06/2015,Hajja,Harad,Al-Mazriq,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,16.4036677,43.0631953
1804,18/06/2015,Hajja,Al-Mahabishah,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,15.9496711,43.43798839999999
1805,18/06/2015,Hajja,Midi,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,16.3197605,42.8125942
1806,18/06/2015,Hajja,Harad,Al-Mazraq,Unknown,Unknown,Unknown,unkn,unkn,16.4036677,43.0631953
1807,18/06/2015,Hajja,Harad,"Al-Madahisha, Al-Khadhir",Unknown,Unknown,Unknown,unkn,6,16.4036677,43.0631953
1808,18/06/2015,Lahj,Al-Hawta,Al-Wahat,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,14.4277,46.15147
1809,18/06/2015,Lahj,Al-Musaymir,-,Labozah Military Camp,Military_Security_Target,Military Site,unkn,1+,13.4385,44.6110309
1810,18/06/2015,Lahj,Al-Musaymir,Aqan,Aqan Military Site,Military_Security_Target,Military Site,unkn,unkn,13.4385,44.6110309
1811,18/06/2015,Lahj,Tuban,-,Al-Anad Airbase,Military_Security_Target,Military Site,unkn,unkn,13.257131,44.718924
1812,18/06/2015,Saada,Razih,Bani Ma'ein,House,Civilian,Residential Area,unkn,unkn,15.552727,48.516388
1813,19/06/2015,Capital,Bani Al-Harith,Al-Rahabah,Sana'a International Airport,Infrastructure,Transport,24,2,15.552727,48.516388
1814,19/06/2015,Capital,Bani Al-Harith,Al-Rahabah,Al-Daylami Airbase,Military_Security_Target,Military Site,24,6,15.552727,48.516388
1815,19/06/2015,Capital,Bani Al-Harith,Al-Raodhah,House ( belongs to Brigade Husain khayran )( ¯±¯_ô_¯_ ôàô_¯_¯© ¯¤ôã¯¤¯±ôÄ¯¤ô  ¯¤ôãô_ôÉô ô_¯©),Political_Tribal,Figure,24,1,15.552727,48.516388
1816,19/06/2015,Sanaa,Khawlan,Dar Al-Shareef,Pro-Houthi forces,Military_Security_Target,Forces,1,3,15.1851678,44.493661
1817,19/06/2015,Aden,Dar Sa'ad,-,Pro-Houthi forces,Military_Security_Target,Forces,1,unkn,12.8755774,44.9804165
1818,19/06/2015,Aden,Khor Maksar,Al-Areesh,Pro-Houthi forces,Military_Security_Target,Forces,1,unkn,12.8104929,45.0326508
1819,19/06/2015,Jawf,Al-Hazm,-,115th infantry Brigade,Military_Security_Target,Military Site,1,6,16.1672432,44.7791562
1820,19/06/2015,Saada,Razih,-,Pro-Houthi forces,Military_Security_Target,Forces,1,3,15.552727,48.516388
1821,19/06/2015,Saada,Razih,Ghimar,House ( belongs to a pro-Houthi leader Adel Abdullah ),Political_Tribal,Figure,1,1,15.552727,48.516388
1822,19/06/2015,Saada,Razih,Bani Ma'ein,House,Civilian,Residential Area,1,1,15.552727,48.516388
1823,19/06/2015,Saada,Al-Dhaher,"Al-Minzalah, Al-Hasamah",Unknown,Unknown,Unknown,1,2,15.552727,48.516388
1824,19/06/2015,Saada,Kitaf Wa Al-Boqe'e,Amlah valley,House,Civilian,Residential Area,unkn,unkn,17.037629,44.1221682
1825,19/06/2015,Saada,Baqim,Yasnim,House,Civilian,Residential Area,unkn,1,17.4414109,43.4644802
1826,19/06/2015,Saada,Baqim,Yasnim,Unknown,Civilian,Residential Area,unkn,6,17.4414109,43.4644802
1827,20/06/2015,Sanaa,Sanhan,Al-Sawad ,Al-Sawad Military Camp,Military_Security_Target,Military Site,16,2,15.552727,48.516388
1828,20/06/2015,Sanaa,Sanhan,-,House ( belongs to Fakhr Al-Deen ),Civilian,Residential Area,unkn,2,15.552727,48.516388
1829,20/06/2015,Sanaa,Sanhan,Al-Sawad ,Al-Sawad Military Camp,Military_Security_Target,Military Site,unkn,unkn,15.552727,48.516388
1830,20/06/2015,Sanaa,Sanhan,Al-Sawad ,Khalid Ibn Al-Waleed mosque,Civilian,Mosque,unkn,unkn,15.552727,48.516388
1831,20/06/2015,Sanaa,Sanhan,Al-Sawad ,House ( belongs to Abdulfatah Al-Kabsh ),Civilian,Residential Area,unkn,unkn,15.552727,48.516388
1832,20/06/2015,Sanaa,Khawlan,-,Unknown,Unknown,Unknown,unkn,3,15.1851678,44.493661
1834,20/06/2015,Hudaydah,Al-Hudaydah City,Al-Jamia'ah neighborhood,House ( belongs to Major general Ali Muhsen ),Political_Tribal,Figure,unkn,1,14.7909118,42.9708838
1835,20/06/2015,Jawf,Al-Hazm,-,115th infantry Brigade,Military_Security_Target,Military Site,unkn,6,16.1672432,44.7791562
1836,20/06/2015,Marib,Sirwah,-,House,Civilian,Residential Area,unkn,unkn,15.4503332,45.0198209
1837,20/06/2015,Saada,Baqim,Yasnim,Unknown,Unknown,Unknown,1,7,17.4414109,43.4644802
1838,20/06/2015,Saada,Kitaf Wa Al-Boqe'e,Amlah,Unknown,Unknown,Unknown,1,7,17.037629,44.1221682
1839,20/06/2015,Saada,Haydan,Al-Sha'af,Unknown,Unknown,Unknown,1,2,16.7762818,43.4331702
1840,20/06/2015,Saada,Sa'ada,"Rahban, Al-Mihoar",Unknown,Unknown,Unknown,1,2,16.9509413,43.7477743
1841,20/06/2015,Saada,Sihar,Bani Mouadh,Unknown,Civilian,Residential Area,unkn,1,15.552727,48.516388
1842,20/06/2015,Saada,Shada'a,-,Unknown,Unknown,Unknown,unkn,unkn,15.3694451,44.1910066
1843,20/06/2015,Saada,Al-Dhaher,"Al-Malaheet, Al-Minzalah",Unknown,Unknown,Unknown,unkn,unkn,15.552727,48.516388
1844,21/06/2015,Capital,Al-Thawrah,Al-Hasabah,Maintenance Military Unit,Military_Security_Target,weapon storage,1,unkn,35.838063,38.5375358
1845,21/06/2015,Capital,Al-Thawrah,Al-Hasabah,Maintenance Military Unit,Military_Security_Target,Military Site,1,unkn,35.838063,38.5375358
1846,21/06/2015,Aden,Ash Sheikh Othman,Al-memdarah neighborhood,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,12.8842469,45.027985
1847,21/06/2015,Aden,Khor Maksar,-,Military Sites,Military_Security_Target,Military Site,23,unkn,12.8104929,45.0326508
1848,21/06/2015,Hajja,Harad,-,Al-Mihsamah Military Camp ,Military_Security_Target,Military Site,unkn,unkn,16.4036677,43.0631953
1849,21/06/2015,Hajja,Abs,Ta'ashor,Unknown,Unknown,Unknown,unkn,unkn,16.0001462,43.1892443
1850,21/06/2015,Lahj,Tuban,-,Al-Anad Airbase,Military_Security_Target,Forces,18,unkn,13.257131,44.718924
1851,21/06/2015,Marib,Sirwah,Al-Jafinah,Pro-Houthi forces,Military_Security_Target,Forces,18,3,15.4503332,45.0198209
1852,21/06/2015,Saada,Al-Dhaher,Al-Malaheet,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,15.552727,48.516388
1853,21/06/2015,Saada,Saqain,"Al-Sha'af, Aremah",Pro-Houthi forces,Military_Security_Target,Forces,unkn,7,15.552727,48.516388
1854,21/06/2015,Saada,Razih,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,15.552727,48.516388
1855,21/06/2015,Saada,Ghamir,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,15.552727,48.516388
1856,21/06/2015,Saada,Shada'a,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,15.3694451,44.1910066
1857,22/06/2015,Aden,Crater,Sayrah,Sayrah castle,Cultural_heritage,Historical buildings/Towns,1,unkn,12.7753312,45.0326508
1858,22/06/2015,Aden,Khor Maksar,-,Aden Airport,Infrastructure,Transport,1,3,12.8104929,45.0326508
1859,22/06/2015,Aden,Al-Buraiqah,Beer Ahmad,Unknown,Unknown,Unknown,1,unkn,15.552727,48.516388
1860,22/06/2015,Aden,Al-Mualla,-,Unknown,Unknown,Unknown,1,1,12.786872,45.004663
1861,22/06/2015,Hajja,Abs,-,House ( belongs to Ebrahim Al-Ashwal ),Political_Tribal,Figure,1,4,16.0001462,43.1892443
1862,22/06/2015,Hajja,Abs,-,Masoud cars dealer,Economic_infrastructure,Private business,1,3,16.0001462,43.1892443
1863,22/06/2015,Hajja,Abs,-,Security HQ building,Military_Security_Target,Military Site,1,unkn,16.0001462,43.1892443
1864,23/06/2015,Bayda,Mukayras,-,The governmental compound,Infrastructure,Gov. Compounds,unkn,1,13.9426434,45.6787098
1865,23/06/2015,Hajja,Abs,-,25th Mechanized Infantry Brigade ,Military_Security_Target,Military Site,2,8,16.0001462,43.1892443
1866,23/06/2015,Hajja,Abs,-,Hostel,Infrastructure,Sport Facility,unkn,unkn,16.0001462,43.1892443
1867,23/06/2015,Hajja,Abs,-,House,Civilian,Residential Area,unkn,unkn,16.0001462,43.1892443
1868,23/06/2015,Hajja,Harad,-,Pro-Houthi forces,Military_Security_Target,Forces,2,unkn,16.4036677,43.0631953
1869,23/06/2015,Hudaydah,Al-Durayhimi,Kilo 7 ,Air Defence Battalion,Military_Security_Target,Military Site,3,unkn,15.552727,48.516388
1870,23/06/2015,Hudaydah,Al-Durayhimi,-,Supplies station of Al-Houdaydah Airport,Infrastructure,Transport,22,unkn,15.552727,48.516388
1871,23/06/2015,Hudaydah,Al-Durayhimi,-,The Military Airport,Military_Security_Target,Military Site,22,15,15.552727,48.516388
1872,23/06/2015,Hudaydah,Al-Dhuha,-,Al-Jabbanah Military Camp,Military_Security_Target,Military Site,22,unkn,15.552727,48.516388
1873,23/06/2015,Lahj,Tuban,-,Al-Anad Airbase,Military_Security_Target,Military Site,2,unkn,13.257131,44.718924
1874,23/06/2015,Lahj,Al-Musaymir,-,Labozah Military Camp,Military_Security_Target,Military Site,2,unkn,13.4385,44.6110309
1875,23/06/2015,Lahj,Al-Qubaytah,"Karish, Aqqan",Pro-Houthi forces,Military_Security_Target,Forces,2,unkn,15.552727,48.516388
1876,23/06/2015,Lahj,Radfan,Bilh,Unknown,Unknown,Unknown,unkn,unkn,15.552727,48.516388
1877,23/06/2015,Lahj,Radfan,-,Mountains,Unknown,Unknown,unkn,unkn,15.552727,48.516388
1878,23/06/2015,Saada,Haydan,-,Unknown,Unknown,Unknown,unkn,unkn,16.7762818,43.4331702
1879,23/06/2015,Saada,Saqain,"Al-Sha'af, Aremah",Unknown,Unknown,Unknown,unkn,unkn,15.552727,48.516388
1880,24/06/2015,Aden,Crater,Sirah,Sirah court,Infrastructure,Gov. Compounds,21,2,12.7753312,45.0326508
1881,24/06/2015,Dhalie,Al-Dhalie,Sinah,The governmental compound,Infrastructure,Gov. Compounds,unkn,4,13.7032564,44.7334536
1882,24/06/2015,Dhalie,Al-Dhalie,Sinah,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,13.7032564,44.7334536
1885,24/06/2015,Hudaydah,Al-Durayhimi,-,Al-Hudaydah Airport,Infrastructure,Transport,unkn,unkn,15.552727,48.516388
1886,24/06/2015,Jawf,Al-Hazm,-,Ma'ain historical area,Cultural_heritage,Historical buildings/Towns,23,unkn,16.1672432,44.7791562
1887,24/06/2015,Lahj,Al-Musaymir,-,Labozah Military Camp,Military_Security_Target,Military Site,22,unkn,13.4385,44.6110309
1888,24/06/2015,Lahj,Al-Qubaytah,"Aqan, Karish",Pro-Houthi forces,Military_Security_Target,Military Site,22,unkn,15.552727,48.516388
1889,24/06/2015,Mahwit,Al-Rajum,Qawfa'a,Farms,Economic_infrastructure,Farms,unkn,8+,15.552727,48.516388
1890,24/06/2015,Mahwit,Al-Rajum,Qawfa'a,Unknown,Unknown,Unknown,22,7,15.552727,48.516388
